id,name,website,normalized_domain,industry,location,size_category,source_list,method,fallback_used,first_seen,last_seen
1,All Pro Cleaning & Restoration,http://www.allprorestoration.com/,allprorestoration.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.711Z,2025-10-07T04:42:27.573Z
2,Wood Flooring USA,http://www.woodflooringusa.com/,woodflooringusa.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.717Z,2025-10-07T04:42:27.580Z
3,New York Floorman,http://www.ny-floorman.com/,ny-floorman.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.717Z,2025-10-07T04:42:27.580Z
4,Janos P Spitzer Flooring Co Inc,http://www.janosspitzerflooring.com/,janosspitzerflooring.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.718Z,2025-10-07T04:42:27.581Z
5,Woodcraft Floors Inc.,http://woodcraftfloors.com/,woodcraftfloors.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.718Z,2025-10-07T04:42:27.581Z
6,Blue Star Jets,https://www.jets.com/contact,jets.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.718Z,2025-10-07T04:42:27.581Z
7,Chelsea Floor Covering,https://www.chelseafloors.com/,chelseafloors.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.718Z,2025-10-07T04:42:27.581Z
8,Allstate Flooring,https://www.allstateflooring.com/,allstateflooring.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.718Z,2025-10-07T04:42:27.581Z
9,Big Apple Stone and Metal Care,https://bigapplestonecareny.com/about-us,bigapplestonecareny.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.718Z,2025-10-07T04:42:27.581Z
10,"Diverzify, formerly RD Weis",https://diverzify.com/,diverzify.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.718Z,2025-10-07T04:42:27.581Z
11,Buono's Flooring,https://www.buonoflooring.com/,buonoflooring.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.718Z,2025-10-07T04:42:27.582Z
12,Raskin Carpets,http://www.raskincarpets.com/,raskincarpets.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.718Z,2025-10-07T04:42:27.582Z
13,Architectural Tile Restoration LLP,https://afrny.com/,afrny.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.718Z,2025-10-07T04:42:27.582Z
14,Dupont Flooring Systems,http://wms.org/,wms.org,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.718Z,2025-10-07T04:42:27.582Z
15,Consolidated Flooring,https://consolidatedflooring.com/,consolidatedflooring.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.718Z,2025-10-07T04:42:27.582Z
16,Floor Force,http://floorforce.com/,floorforce.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.718Z,2025-10-07T04:42:27.582Z
17,New York Wood Flooring,http://www.nywflooring.com/,nywflooring.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.718Z,2025-10-07T04:42:27.583Z
18,Grayfox Floors,http://grayfoxflooring.com/,grayfoxflooring.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:11:35.718Z,2025-10-07T04:42:27.583Z
19,Eastside Floor Service Ltd,http://eastsidefloors.com/,eastsidefloors.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:27:15.745Z,2025-10-07T04:42:02.039Z
20,My Home,http://www.myhomeus.com/,myhomeus.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:27:15.747Z,2025-10-07T04:42:02.039Z
21,State of the Art Wood Floor Gallery DBA SOTA Floors,https://www.sotafloors.com/,sotafloors.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:27:15.748Z,2025-10-07T04:42:02.040Z
22,212 Floormasters,http://www.212floormasters.com/,212floormasters.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:27:15.748Z,2025-10-07T04:42:02.040Z
23,New York Flooring,http://www.newyorkflooring.com/contact-us,newyorkflooring.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:27:15.749Z,2025-10-07T04:42:02.046Z
24,First Step Hardwood Floor Service Incorporated,http://www.contractors.com/h/contractorinfo/details.html?contractor_id=3979031&affid=101,contractors.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:27:15.750Z,2025-10-07T04:42:02.047Z
25,Georgia Class Carpet,http://manhattan.abbeycarpet.com/,manhattan.abbeycarpet.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:27:15.750Z,2025-10-07T04:42:02.047Z
26,Wood Floor Planet Inc,http://www.citysearch.com/profile/743552070/new_york_ny/wood_floor_planet_inc.html,citysearch.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:27:15.750Z,2025-10-07T04:42:02.048Z
27,Scerri Quality Wood Floors & Paint,http://www.gonefinishing.com/,gonefinishing.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:27:15.751Z,2025-10-07T04:42:02.048Z
28,Crafted Home NY,http://www.craftedhomeny.com/,craftedhomeny.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:27:15.751Z,2025-10-07T04:42:02.048Z
29,Northeast Floor Coverings,https://www.carpetfactoryoutlet.com/,carpetfactoryoutlet.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:27:15.751Z,2025-10-07T04:42:02.048Z
30,Country Floors Inc,http://www.countryfloors.com/,countryfloors.com,flooring,New York,,"[""yellowpages""]",,,2025-10-07T04:27:15.751Z,2025-10-07T04:42:02.048Z
31,Create Your Student Account | Top Hat,https://app.tophat.com/register/student,app.tophat.com,flooring,New York,,"[""bing-serp""]",,,2025-10-07T04:41:36.532Z,2025-10-07T04:41:36.533Z
32,Getting Started for Bookstore Redemptions - Top Hat,https://tophat.com/getting-started-for-bookstore-redemptions/,tophat.com,flooring,New York,,"[""bing-serp""]",,,2025-10-07T04:41:36.532Z,2025-10-07T04:41:36.533Z
33,Login - Top Hat,https://support.tophat.com/login,support.tophat.com,flooring,New York,,"[""bing-serp""]",,,2025-10-07T04:41:36.533Z,2025-10-07T04:41:36.533Z
