id,name,website,normalized_domain,industry,location,size_category,source_list,method,fallback_used,first_seen,last_seen
42,Great Jones Spa,http://www.gjspa.com/,gjspa.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:55:59.431Z,2025-10-07T05:37:42.688Z
43,Sundays Well,http://www.sundayswellnyc.com/,sundayswellnyc.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:55:59.431Z,2025-10-07T04:57:27.266Z
44,Bed of Nails,http://www.bedofnailsnyc.com/,bedofnailsnyc.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:55:59.431Z,2025-10-07T05:37:55.560Z
45,Queen Jane Nail Salon,https://www.eltabanorestaurant.com/,eltabanorestaurant.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:55:59.432Z,2025-10-07T05:37:55.560Z
46,Bon Bon Salon & Spa,https://www.bon-bon.com/,bon-bon.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:55:59.432Z,2025-10-07T05:37:42.688Z
47,Affina Beauty Spa,http://www.affinaspa.com/,affinaspa.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:55:59.432Z,2025-10-07T05:37:42.688Z
48,Soho Sanctuary,http://www.sohosanctuary.com/privacy.shtml,sohosanctuary.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:55:59.432Z,2025-10-07T04:57:27.267Z
49,The Art of Shaving,http://www.theartofshaving.com/,theartofshaving.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:55:59.432Z,2025-10-07T04:57:27.268Z
50,Pierre Michel Salon,http://www.pierremichelsalon.com/,pierremichelsalon.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:55:59.432Z,2025-10-07T05:37:42.688Z
51,sapphire nails and spa,http://www.sapphirespanyc.com/,sapphirespanyc.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:55:59.432Z,2025-10-07T05:37:42.688Z
52,Dashing Diva,http://www.dashingdiva.com/,dashingdiva.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:55:59.433Z,2025-10-07T04:57:27.268Z
53,Haven,http://www.havensoho.com/,havensoho.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:55:59.433Z,2025-10-07T04:57:27.268Z
