Name,Website,Phone,Address,City,State,PostalCode,Rating,Reviews,Categories,Email,Source,Query,Apollo,Revenue,Employees,Keywords,LinkedIn,Facebook,Twitter,Hours,Description,SocialProfiles
Nevada Painting Company,http://www.nevadapaintingcompany.com,,,Las Vegas,Nevada,,,,,,apollo,"painting company, painting service - Nevada",https://app.apollo.io/#/organizations/5a9dc699a6da98d96640d71d?overrideScoreId=score,14.0M,,painting contractor+54,http://www.linkedin.com/company/nevada-painting-company,https://facebook.com/lasvegaspainters,,,,
Leach Painting Company,http://www.jleachpainting.com,,,Fenton,Missouri,,,,,,apollo,"painting company, painting service - Missouri",https://app.apollo.io/#/organizations/55f4e202f3e5bb16680031cb?overrideScoreId=score,17.2M,,wallcovering+47,http://www.linkedin.com/company/leach-painting-company,https://facebook.com/leach-painting-company-109238059149233,,,,
Finaltone Painting Company,http://www.finaltonepainting.com,,,Maple Grove,Minnesota,,,,,,apollo,"painting company, painting service - Minnesota",https://app.apollo.io/#/organizations/654896fe1dd39700017702db?overrideScoreId=score,,,commercial+98,http://www.linkedin.com/company/finaltone,https://www.facebook.com/finaltonepainting,,,,
Foothills Painting LLC,http://www.foothillspainting.co,,,Fort Collins,Colorado,,,,,,apollo,"painting company, painting service - Colorado",https://app.apollo.io/#/organizations/5d0a85b5f65125346a4e42ef?overrideScoreId=score,,,interior painting+53,http://www.linkedin.com/company/foothills-painting-llc,https://facebook.com/tr,https://twitter.com/fcpainters,,,
Adams Painting Company,http://www.adamspaintnc.com,,,Wake Forest,North Carolina,,,,,,apollo,"painting company, painting service - North Carolina",https://app.apollo.io/#/organizations/67158268d5282c00018341af?overrideScoreId=score,,,,http://www.linkedin.com/company/adams-painting-company-llc,,,,,
"Evergreen Painting Co., Inc.",http://www.evergreenpaintingco.com,,,Eugene,Oregon,,,,,,apollo,"painting company, painting service - Oregon",https://app.apollo.io/#/organizations/664d838f0d7dc80001f8c4d9?overrideScoreId=score,,,commercial painting+69,http://www.linkedin.com/company/evergreen-painting-co-inc,,,,,
"Hursh Painting Co., Inc.",http://www.hurshpainting.com,,,Hanover,Pennsylvania,,,,,,apollo,"painting company, painting service - Pennsylvania",https://app.apollo.io/#/organizations/6391f533e83992000107bd37?overrideScoreId=score,20.2M,,residential painting+65,http://www.linkedin.com/company/hursh-painting-co-inc,https://www.facebook.com/people/Hursh-Painting-Co-Inc/100057573815023/,,,,
365 Renovations,http://www.365renovations.com,,,West Chester,Ohio,,,,,,apollo,"painting company, painting service - Ohio",https://app.apollo.io/#/organizations/55f7954af3e5bb095d001303?overrideScoreId=score,23.5M,,exterior painting+77,http://www.linkedin.com/company/365-renovations,https://facebook.com/pages/365-Renovations/1414247105491552,,,,
Bond Construction Inc.,http://www.bondconstructionnyc.com,,,New York,New York,,,,,,apollo,"painting company, painting service - New York",https://app.apollo.io/#/organizations/54fca4237369647f94742400?overrideScoreId=score,6.4M,,home renovations nyc+11,http://www.linkedin.com/company/bond-construction-inc-,https://facebook.com/bondconstruction,https://twitter.com/BondConstNYC,,,
Paintco Painters,http://www.paintcopainters.com,,,Greenwood,Indiana,,,,,,apollo,"painting company, painting service - Indiana",https://app.apollo.io/#/organizations/5a9e3d59a6da98d98c6c8bc7?overrideScoreId=score,,,commercial painting+71,http://www.linkedin.com/company/paintcopainters,https://facebook.com/1113443792160401,https://twitter.com/paintcopainters,,,
