id,name,website,normalized_domain,industry,location,size_category,source_list,method,fallback_used,first_seen,last_seen
5535,Apple & Oak,https://appleandoaknash.com/pages/about-us,appleandoaknash.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.495Z,2025-10-08T05:43:41.495Z
5536,Norwalk Furniture,http://www.norwalkfurniture.com,norwalkfurniture.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.495Z,2025-10-08T05:43:41.495Z
5537,Merridian,http://www.merridian.com,merridian.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.495Z,2025-10-08T05:43:41.495Z
5538,Southern Maple Co,http://www.southernmapleco.com,southernmapleco.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.495Z,2025-10-08T05:43:41.495Z
5539,1st Chance Mattress & More,http://www.1and2furniture.com,1and2furniture.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.495Z,2025-10-08T05:43:41.495Z
5540,Social Furniture,https://mysocialfurniture.com/location,mysocialfurniture.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.496Z,2025-10-08T05:43:41.496Z
5541,Z Gallerie,http://www.zgallerie.com,zgallerie.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.496Z,2025-10-08T05:43:41.496Z
5542,Carl's Corner,http://redirect.singleapi.com/?trackingId=sp-l1844420-t1-p17-rMNQXE3DTFVRW64TOMVZC2NA=,redirect.singleapi.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.496Z,2025-10-08T05:43:41.496Z
5543,Furnish 123,http://furnish123nashville.com,furnish123nashville.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.496Z,2025-10-08T05:43:41.496Z
5544,Epiphany Design Studio,http://www.epiphanynashville.com,epiphanynashville.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.496Z,2025-10-08T05:43:41.496Z
5545,Ingenuity Shop Inc,http://marathonvillage.net,marathonvillage.net,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.496Z,2025-10-08T05:43:41.496Z
5546,World Market,http://www.worldmarket.com,worldmarket.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.497Z,2025-10-08T05:43:41.497Z
5547,Nadeau,http://furniturewithasoul.com,furniturewithasoul.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.497Z,2025-10-08T05:43:41.497Z
5548,Karmal-Skillington Nashville,http://www.karmalskillington.com,karmalskillington.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.498Z,2025-10-08T05:43:41.498Z
5549,Just Furniture,http://www.justfurniture.net,justfurniture.net,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.498Z,2025-10-08T05:43:41.498Z
5550,Summer Classics,http://summerclassics.com/sc-stores/nashville,summerclassics.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.498Z,2025-10-08T05:43:41.498Z
5551,Kirkland's,http://kirklands.com,kirklands.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.499Z,2025-10-08T05:43:41.499Z
5552,Downtown Antique Mall,http://antiquemalls.com,antiquemalls.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.499Z,2025-10-08T05:43:41.499Z
5553,Mattress King,https://mattresskingonline.com,mattresskingonline.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.499Z,2025-10-08T05:43:41.571Z
5554,Southeastern Salvage,http://www.southeasternsalvage.com,southeasternsalvage.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.500Z,2025-10-08T05:43:41.500Z
5555,Mark's Mattress Outlet,https://marksmattress.com/stores/tennessee/nashville-nolensville,marksmattress.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.500Z,2025-10-08T05:43:41.500Z
5556,Bennett Galleries,http://www.bennettgalleriesnashville.com,bennettgalleriesnashville.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.500Z,2025-10-08T05:43:41.500Z
5557,Purple - Mall at Green Hills,https://www.purple.com/stores/tennessee/nashville/purple-nashville-37215-tn-01,purple.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.500Z,2025-10-08T05:43:41.570Z
5558,Pottery Barn,https://www.potterybarn.com/stores/us-tn-nashville-hill-center,potterybarn.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.500Z,2025-10-08T05:43:41.500Z
5559,At Home,https://www.athome.com/store/tennessee-nashville-west,athome.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.500Z,2025-10-08T05:43:41.500Z
5560,HomeGoods,http://www.homegoods.com,homegoods.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.500Z,2025-10-08T05:43:41.500Z
5561,Peacock Alley,https://www.peacockalley.com,peacockalley.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.500Z,2025-10-08T05:43:41.500Z
5562,Relax The Back,http://www.relaxtheback.com,relaxtheback.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.501Z,2025-10-08T05:43:41.501Z
5563,Facility Planners Inc,http://fpifurniture.com,fpifurniture.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.501Z,2025-10-08T05:43:41.501Z
5564,Dekalbe Office,https://www.dekalboffice.com,dekalboffice.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.501Z,2025-10-08T05:43:41.501Z
5565,Atlantic Bedding and Furniture,http://atlanticbeddingandfurniture.com,atlanticbeddingandfurniture.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.501Z,2025-10-08T05:43:41.501Z
5566,American Paper & Twine,http://www.shopapt.com,shopapt.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.501Z,2025-10-08T05:43:41.569Z
5567,Nashville Office Interiors,https://noifurniture.com,noifurniture.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.501Z,2025-10-08T05:43:41.567Z
5568,HST Corporate Interiors,https://hstcorporateinteriors.com/contact-us,hstcorporateinteriors.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.501Z,2025-10-08T05:43:41.501Z
5569,Recreations Home,http://www.recreationshome.com,recreationshome.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.502Z,2025-10-08T05:43:41.502Z
5570,Furniture Wholesale Plus,http://furniturewholesalenashville.com,furniturewholesalenashville.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.502Z,2025-10-08T05:43:41.502Z
5571,Ndi Furniture,http://ndiof.com,ndiof.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.502Z,2025-10-08T05:43:41.567Z
5572,First & 2nd Chance Furniture,http://1and2chancefurniture.com,1and2chancefurniture.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.562Z,2025-10-08T05:43:41.562Z
5573,Siesta Sleep,http://shopsiesta.com,shopsiesta.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.563Z,2025-10-08T05:43:41.563Z
5574,Sams Appliance,http://sanders-furniture.com,sanders-furniture.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.564Z,2025-10-08T05:43:41.564Z
5575,Nashville Glass Co Inc,http://www.nashville.glass,nashville.glass,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.564Z,2025-10-08T05:43:41.564Z
5576,Mattress Firm,http://mattressfirm.com,mattressfirm.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.564Z,2025-10-08T05:43:41.564Z
5577,Tempur-Pedic Flagship Store,https://www.tempurpedic.com/tempur-pedic-stores/tempur-pedic-green-hills/?utm_source=ExtNet&utm_medium=Yext&y_source=1_MjUwMjYyNjgtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,tempurpedic.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.565Z,2025-10-08T05:43:41.565Z
5578,Sleep Outfitters,https://www.sleepoutfitters.com,sleepoutfitters.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.565Z,2025-10-08T05:43:41.566Z
5579,Gabriella White,https://gabriellawhite.com/pages/stores/nashville,gabriellawhite.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.566Z,2025-10-08T05:43:41.566Z
5580,Thompson Furniture Outlet,http://nashvillefurnitureoutlets.us,nashvillefurnitureoutlets.us,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.566Z,2025-10-08T05:43:41.566Z
5581,NashCo Furniture & Mattress Store,https://nashcofurniture.com,nashcofurniture.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.566Z,2025-10-08T05:43:41.566Z
5582,Arhaus,https://www.arhaus.com/pages/nashville-tn,arhaus.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.567Z,2025-10-08T05:43:41.567Z
5583,Sleep Number Store,https://www.sleepnumber.com/stores/tn/nashville/4048-hillsboro-pike,sleepnumber.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.567Z,2025-10-08T05:43:41.567Z
5584,Nashville Design Collective,http://www.nashvilledesigncollective.com,nashvilledesigncollective.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.568Z,2025-10-08T05:43:41.568Z
5585,Julie Couch Interiors,http://www.juliecouch.com,juliecouch.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.568Z,2025-10-08T05:43:41.568Z
5586,Staples,https://stores.staples.com/tn/nashville/100-powell-place,stores.staples.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.568Z,2025-10-08T05:43:41.568Z
5587,Goodwill Corporate Office,http://www.goodwill.org,goodwill.org,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.568Z,2025-10-08T05:43:41.569Z
5588,Pottery Barn Kids,https://www.potterybarnkids.com/stores/us-tn-nashville-hill-center,potterybarnkids.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.568Z,2025-10-08T05:43:41.568Z
5589,OfficeMax,https://www.officedepot.com/storelocator/tn/nashville/officemax-6762,officedepot.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.569Z,2025-10-08T05:43:41.569Z
5590,Bedzzz Express,https://bedzzzexpress.com,bedzzzexpress.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.569Z,2025-10-08T05:43:41.569Z
5591,GasLamp Too,http://gaslampantiques.com,gaslampantiques.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.569Z,2025-10-08T05:43:41.569Z
